position,score
0.1,0.485531576282897
0.2,0.5743086275239921
0.3,0.5549684043796377
0.5,0.5607691977015183
0.7,0.5683563400348315
0.4,0.533961655122827
0.6,0.5956087097435735
0.9,0.5512531197035573
0.8,0.5274726796402728
0.0,0.0,0.0,0.1,0.4360825370918137
0.0,0.0,0.1,0.0,0.7529366191747743
0.0,0.0,0.3,0.5,0.4948581649149877
0.0,0.2,0.5,0.5,0.48674670171301576
0.2,0.2,0.0,0.7,0.4813416335357066
0.9,0.8,0.7,0.9,0.47005668635701675
0.2,0.6,0.4,0.9,0.44909016403999924
0.2,0.4,0.0,0.5,0.5287873889453246
0.1,0.8,0.7,0.3,0.5709785912438895
0.1,0.7,0.9,0.1,0.5685921301854793
0.1,0.5,0.6,0.7,0.4783716440236208
0.2,0.2,0.5,0.9,0.5793903621379499
0.0,0.1,0.7,0.7,0.4458299597510832
0.1,0.5,0.4,0.8,0.525672505580853
0.2,0.0,0.9,0.0,0.7823871678204295
0.2,0.5,0.2,0.6,0.4487169870625388
0.1,0.4,0.9,0.4,0.7424184231160704
0.2,0.5,0.7,0.9,0.5180686156415435
0.1,0.8,0.4,0.5,0.4449409396719088
0.3,0.7,0.7,0.9,0.44818246918448834
0.4,0.2,0.0,0.5,0.4578873415919814
0.3,0.3,0.4,0.9,0.5332709791730159
0.4,0.3,0.8,0.1,0.575144796843491
0.6,0.0,0.3,0.2,0.6072807919880249
0.4,0.7,0.7,0.9,0.45118424912537675
0.1,0.6,0.4,0.9,0.43982380059127146
0.1,0.6,0.0,0.7,0.43982380059127146
0.1,0.6,0.7,0.1,0.5685921301854792
0.1,0.7,0.4,0.1,0.5373651618119313
0.5,0.0,0.0,0.3,0.5522545028796693
0.1,0.7,0.1,0.7,0.5363244055879977
0.3,0.5,0.4,0.8,0.5003851802810526
0.1,0.5,0.8,0.7,0.4760434725761359
0.0,0.2,0.0,0.9,0.47029034325480035
0.1,0.8,0.1,0.8,0.49485816491498763
0.1,0.7,0.6,0.6,0.5085954065170947
0.1,0.9,0.9,0.7,0.5590650627026843
0.1,0.5,0.3,0.0,0.5584137946050459
0.0,0.1,0.8,0.5,0.7299799763102042
0.1,0.5,0.1,0.2,0.47163598761658954
0.2,0.9,0.3,0.6,0.4440191832163753
0.1,0.6,0.9,0.4,0.6516311266789238
0.2,0.2,0.6,0.1,0.7604118725772513
0.5,0.4,0.6,0.2,0.576300972365524
0.2,0.5,0.8,0.0,0.6477302187398737
0.2,0.0,0.4,0.3,0.7076957243510156
0.2,0.3,0.5,0.7,0.4438123485839917
0.1,0.8,0.7,0.4,0.5344783626400266
0.3,0.1,0.7,0.1,0.6951522289055454
0.9,0.8,0.8,0.5,0.6158823262659837
0.1,0.7,0.9,0.2,0.7442955766248822
0.1,0.9,0.6,0.5,0.466634944751144
0.4,0.7,0.8,0.1,0.6443513347877302
0.2,0.8,0.5,0.9,0.508309361334174
0.4,0.3,0.8,0.3,0.575144796843491
0.5,0.0,0.0,0.6,0.5548143236578822
0.3,0.7,0.8,0.1,0.6418044435981854
0.0,0.1,0.7,0.9,0.4360825370918138
0.1,0.5,0.6,0.8,0.4949879722079264
0.2,0.7,0.1,0.9,0.4458486345274197
0.1,0.5,0.4,0.9,0.4691908251108597
0.3,0.0,0.1,0.1,0.7033732351982811
0.2,0.6,0.5,0.1,0.5420384473113714
0.8,0.3,0.6,0.4,0.5760999981224321
0.3,0.3,0.5,0.1,0.7072732179604048
0.1,0.4,0.9,0.5,0.7103274663268224
0.7,0.2,0.8,0.4,0.5975859009625204
0.1,0.6,0.5,0.0,0.6054703943333101
0.1,0.6,0.7,0.2,0.6643715529875379
0.3,0.5,0.5,0.0,0.5830796503402916
0.0,0.1,0.1,0.7,0.5042248007742093
0.0,0.1,0.8,0.3,0.7289647176618118
0.1,0.6,0.0,0.8,0.42940853188114997
0.1,0.8,0.1,0.9,0.46088029837845784
0.2,0.5,0.8,0.1,0.6609124248866017
0.1,0.7,0.6,0.7,0.5118135643311932
0.1,0.9,0.0,0.4,0.5121922722112047
0.0,0.1,0.8,0.1,0.7623582538191448
0.1,0.5,0.8,0.8,0.517171811385724
0.5,0.7,0.3,0.2,0.5540622876351763
0.6,0.8,0.5,0.4,0.4976221473941922
0.2,0.1,0.6,0.6,0.6655027823663549
0.7,0.7,0.6,0.4,0.5025859150541055
0.2,0.0,0.4,0.5,0.6018314336702214
0.2,0.0,0.9,0.2,0.6072807919880248
0.1,0.6,0.2,0.9,0.43982380059127146
0.2,0.7,0.8,0.1,0.5711355859290688
0.1,0.5,0.3,0.1,0.5795899978658886
0.1,0.8,0.7,0.5,0.4760434725761359
0.1,0.5,0.1,0.3,0.5017259811685165
0.4,0.2,0.1,0.1,0.5067192183871393
0.1,0.9,0.6,0.6,0.4743687519576516
0.0,0.3,0.9,0.7,0.5439064237624309
0.1,0.7,0.9,0.3,0.6622906705356156
0.9,0.8,0.9,0.1,0.5770109237296485
0.6,0.0,0.4,0.1,0.6072807919880249
0.3,0.1,0.7,0.3,0.5953852968693344
