position,frequency,named_entity,score
0.0,0.0,0.1,1.0
0.0,0.1,0.0,0.267054253009
0.0,0.3,0.4,0.202527920741
0.2,0.1,0.6,0.118286619844
0.1,0.6,0.3,0.46364633788
0.1,0.8,0.8,0.231802187295
0.1,0.7,0.0,0.250593898409
0.1,0.6,0.5,0.46364633788
0.1,0.0,0.9,0.325692074686
0.1,0.6,0.9,0.26160911289
0.1,0.6,0.7,0.211107639559
0.3,0.5,0.0,0.257399994225
0.3,0.4,0.1,0.437311131189
0.1,0.8,0.3,0.209501999255
0.2,0.5,0.7,0.46364633788
0.1,0.9,0.0,0.46364633788
0.9,0.5,0.0,0.437897712107
0.2,0.8,0.9,0.46364633788
0.1,1.0,0.1,0.46364633788
0.4,0.2,0.1,0.426966181326
0.5,0.8,0.5,0.463965977403
0.2,1.0,0.5,0.46364633788
0.2,0.3,0.8,0.240515343572
0.0,0.2,0.9,0.300243399593
0.1,0.9,0.3,0.167614077661
0.1,0.5,0.9,0.0820772390052
0.1,0.9,0.6,0.46364633788
0.2,0.4,0.5,0.46364633788
0.2,0.0,0.9,0.516320314659
0.2,0.6,0.5,0.46364633788
0.2,0.7,0.9,0.46364633788
0.9,0.5,0.2,0.306949208061
0.1,0.8,0.6,0.135181243138
0.2,0.2,0.1,0.211254019292
0.2,0.1,0.3,0.426966181326
0.1,0.8,0.1,0.46364633788
0.7,1.0,0.5,0.437311131189
0.0,0.2,0.5,0.209800814879
0.1,0.6,0.0,0.0820772390052
0.4,0.6,0.9,0.216897713534
0.3,0.8,0.6,0.46364633788
0.4,0.9,0.3,0.46364633788
0.4,0.4,0.5,0.433121091867
0.2,0.3,0.4,0.240515343572
0.5,0.1,0.1,0.410446385955
0.5,0.3,0.3,0.435516618831
0.2,0.5,0.8,0.182876121326
0.3,0.7,0.5,0.46364633788
0.1,0.6,0.2,0.0639253393469
0.1,0.8,0.9,0.0987140266024
0.7,0.5,0.4,0.436326095146
0.8,0.7,0.7,0.436326095146
0.0,0.3,0.2,0.251239383335
0.2,0.0,0.3,0.123696094856
0.3,0.9,0.9,0.46364633788
0.1,0.6,0.4,0.0576240235365
0.1,0.7,1.0,0.230849652286
0.2,0.5,0.3,0.46364633788
0.0,0.2,0.3,0.18597520764
0.1,0.6,0.6,0.043933370178
0.6,0.1,0.7,0.410446385955
0.1,0.6,0.8,0.037893157213
0.2,0.7,0.4,0.199131459446
0.9,0.5,0.6,0.306949208061
0.2,0.1,0.0,0.222069816696
0.1,0.9,0.4,0.113701112447
1.0,0.5,0.7,0.426966181326
0.1,0.9,0.7,0.1295884841
0.2,0.2,0.3,0.234896892825
0.7,0.1,0.2,0.466403008806
0.6,0.7,0.1,0.439854821295
0.4,0.7,0.1,0.46364633788
0.1,0.7,0.8,0.190598596835
0.1,0.3,0.0,0.46364633788
0.2,0.1,0.8,0.222069816696
0.2,0.9,0.1,0.126229007437
0.4,0.4,0.9,0.433121091867
0.2,0.3,0.5,0.20190455564
0.1,0.8,0.7,0.46364633788
0.1,0.5,1.0,0.224647468198
0.9,0.5,0.8,0.437897712107
0.3,0.6,0.5,0.46364633788
0.1,0.8,0.2,0.267170189786
0.4,0.0,0.9,0.516320314659
0.3,0.1,0.7,0.288649370746
0.3,0.0,1.0,0.516320314659
0.1,0.7,0.6,0.46364633788
0.0,0.3,0.7,0.211528931528
0.1,1.0,0.6,0.174411527668
0.3,0.7,0.7,0.46364633788
0.2,0.6,0.9,0.46364633788
0.2,0.0,0.5,0.516320314659
0.1,0.6,0.1,0.167903871835
0.1,0.8,1.0,0.267170189786
0.2,0.7,0.5,0.20332327667
0.2,0.3,0.1,0.437311131189
